4,-2.170868,-0.706655,-3.386683,-2.174941,-0.663852,-3.384938,-2.193736,-0.600026,-3.387789,-2.185174,-0.741303,-3.395641
4,-2.177115,-0.740468,-3.453946,-2.190099,-0.739298,-3.397589,-2.185174,-0.741303,-3.395641,-2.237412,-0.718310,-3.453476
4,-2.248432,-0.608506,-3.452387,-2.193736,-0.600026,-3.387789,-2.203594,-0.602767,-3.391904,-2.216268,-0.584619,-3.479289
4,-2.146592,-0.753290,-3.515894,-2.073251,-0.771183,-3.509887,-2.075669,-0.754984,-3.417946,-2.157561,-0.745582,-3.384501
4,-2.144126,-0.569639,-3.416188,-2.078896,-0.552608,-3.419982,-2.103397,-0.539948,-3.454245,-2.131366,-0.541920,-3.463584
4,-2.237412,-0.718310,-3.453476,-2.185174,-0.741303,-3.395641,-2.193736,-0.600026,-3.387789,-2.248432,-0.608506,-3.452387
4,-2.177115,-0.740468,-3.453946,-2.146592,-0.753290,-3.515894,-2.157561,-0.745582,-3.384501,-2.190099,-0.739298,-3.397589
4,-2.203594,-0.602767,-3.391904,-2.144126,-0.569639,-3.416188,-2.131366,-0.541920,-3.463584,-2.216268,-0.584619,-3.479289
4,-2.128085,-0.522612,-3.503976,-2.079156,-0.509964,-3.497705,-2.070926,-0.528476,-3.553562,-2.133801,-0.527475,-3.514333
4,-2.161187,-0.539198,-3.525363,-2.131366,-0.541920,-3.463584,-2.128085,-0.522612,-3.503976,-2.133801,-0.527475,-3.514333
4,-2.161187,-0.539198,-3.525363,-2.133801,-0.527475,-3.514333,-2.070926,-0.528476,-3.553562,-2.089267,-0.543412,-3.574873
4,-2.103397,-0.539948,-3.454245,-2.079156,-0.509964,-3.497705,-2.128085,-0.522612,-3.503976,-2.131366,-0.541920,-3.463584
4,-2.073513,-0.557273,-3.614725,-2.089267,-0.543412,-3.574873,-2.070926,-0.528476,-3.553562,-2.044402,-0.537839,-3.587369
4,-2.103397,-0.539948,-3.454245,-2.078896,-0.552608,-3.419982,-2.058555,-0.534200,-3.443874,-2.079156,-0.509964,-3.497705
4,-2.045061,-0.614011,-0.837252,-2.050364,-0.637610,-0.789451,-2.072732,-0.572062,-0.793272,-2.053204,-0.572957,-0.860038
4,-2.046737,-0.751695,-0.591383,-2.044036,-0.745075,-0.538774,-2.055195,-0.712861,-0.519440,-2.065115,-0.706655,-0.591383
4,-2.067999,-0.639358,-0.725976,-2.089806,-0.640513,-0.659276,-2.104396,-0.591776,-0.658679,-2.094665,-0.567810,-0.722330
4,-2.110864,-0.542543,-0.697468,-2.094665,-0.567810,-0.722330,-2.104396,-0.591776,-0.658679,-2.116443,-0.558128,-0.658679
4,-2.099803,-0.630480,-0.626485,-2.085664,-0.639359,-0.524086,-2.104389,-0.593467,-0.524086,-2.111629,-0.600529,-0.622650
4,-2.122068,-0.574094,-0.619264,-2.111629,-0.600529,-0.622650,-2.104389,-0.593467,-0.524086,-2.118119,-0.559818,-0.524086
4,-2.049020,-0.692369,-0.725976,-2.064676,-0.719433,-0.637881,-2.089806,-0.640513,-0.659276,-2.067999,-0.639358,-0.725976
4,-2.065115,-0.706655,-0.591383,-2.055195,-0.712861,-0.519440,-2.085664,-0.639359,-0.524086,-2.099803,-0.630480,-0.626485
4,-2.051420,-0.752711,-0.646951,-2.046737,-0.751695,-0.591383,-2.065115,-0.706655,-0.591383,-2.064676,-0.719433,-0.637881
4,-2.089806,-0.640513,-0.659276,-2.099803,-0.630480,-0.626485,-2.111629,-0.600529,-0.622650,-2.104396,-0.591776,-0.658679
4,-2.116443,-0.558128,-0.658679,-2.104396,-0.591776,-0.658679,-2.111629,-0.600529,-0.622650,-2.122068,-0.574094,-0.619264
4,-2.064676,-0.719433,-0.637881,-2.065115,-0.706655,-0.591383,-2.099803,-0.630480,-0.626485,-2.089806,-0.640513,-0.659276
4,-2.050364,-0.637610,-0.789451,-2.067999,-0.639358,-0.725976,-2.094665,-0.567810,-0.722330,-2.072732,-0.572062,-0.793272
