3,-1.160561,-31.151154,17.710556,-1.068143,-31.771502,17.578783,-1.068188,-30.685665,17.743368
3,-1.160391,-31.892319,17.465965,-1.068143,-31.771502,17.578783,-1.160561,-31.151154,17.710556
3,-1.159685,-32.582268,16.910316,-1.068151,-32.601482,16.921448,-1.068143,-31.771502,17.578783
3,-1.159685,-32.582268,16.910316,-1.068143,-31.771502,17.578783,-1.160391,-31.892319,17.465965
3,-1.159685,-32.582268,16.910316,-1.109484,-32.923954,16.240011,-1.068151,-32.601482,16.921448
3,-1.890711,-32.207275,16.244139,-1.109484,-32.923954,16.240011,-1.159685,-32.582268,16.910316
3,-2.039962,-31.054554,16.819231,-2.273290,-30.979490,16.238516,-1.890711,-32.207275,16.244139
3,-2.104585,-30.051210,16.247456,-2.273290,-30.979490,16.238516,-2.039962,-31.054554,16.819231
3,-1.712821,-29.438086,16.244854,-2.104585,-30.051210,16.247456,-1.659861,-29.897146,16.944685
3,-1.130635,-29.222528,16.866541,-1.108247,-28.909536,16.241907,-1.712821,-29.438086,16.244854
3,-1.686219,-29.244238,16.192003,-1.712821,-29.438086,16.244854,-1.108247,-28.909536,16.241907
3,-2.252696,-30.047171,16.240002,-1.712821,-29.438086,16.244854,-1.686219,-29.244238,16.192003
3,-2.252696,-30.047171,16.240002,-2.104585,-30.051210,16.247456,-1.712821,-29.438086,16.244854
3,-2.252696,-30.047171,16.240002,-2.273290,-30.979490,16.238516,-2.104585,-30.051210,16.247456
3,-2.387510,-31.292778,16.240002,-2.273290,-30.979490,16.238516,-2.252696,-30.047171,16.240002
3,-2.387510,-31.292778,16.240002,-1.890711,-32.207275,16.244139,-2.273290,-30.979490,16.238516
3,-2.054795,-32.138969,16.192003,-1.890711,-32.207275,16.244139,-2.387510,-31.292778,16.240002
3,-1.463106,-32.835201,16.196802,-1.890711,-32.207275,16.244139,-2.054795,-32.138969,16.192003
3,-1.463106,-32.835201,16.196802,-1.109484,-32.923954,16.240011,-1.890711,-32.207275,16.244139
3,-0.312822,-33.314465,16.192003,-1.109484,-32.923954,16.240011,-1.463106,-32.835201,16.196802
3,-1.109484,-32.923954,16.240011,-0.312822,-33.314465,16.192003,0.147660,-33.191971,16.241798
3,-0.312822,-33.314465,16.192003,0.884625,-33.180893,16.211203,0.147660,-33.191971,16.241798
3,-2.387510,-31.292778,16.240002,-2.383847,-31.118301,16.168003,-2.054795,-32.138969,16.192003
3,-2.252696,-30.047171,16.240002,-2.194098,-29.953100,16.168003,-2.383847,-31.118301,16.168003
3,-2.252696,-30.047171,16.240002,-2.383847,-31.118301,16.168003,-2.387510,-31.292778,16.240002
3,-1.686219,-29.244238,16.192003,-2.194098,-29.953100,16.168003,-2.252696,-30.047171,16.240002
3,1.439573,-28.964167,16.240002,1.468142,-29.014038,16.168003,0.605607,-28.603325,16.200729
3,2.225658,-29.943636,16.240002,2.250452,-30.049055,16.168003,1.468142,-29.014038,16.168003
3,2.225658,-29.943636,16.240002,1.468142,-29.014038,16.168003,1.439573,-28.964167,16.240002
3,2.418340,-31.179451,16.240002,2.379145,-31.271448,16.168003,2.250452,-30.049055,16.168003
3,2.418340,-31.179451,16.240002,2.250452,-30.049055,16.168003,2.225658,-29.943636,16.240002
3,1.999471,-32.253864,16.206772,2.379145,-31.271448,16.168003,2.418340,-31.179451,16.240002
3,0.884625,-33.180893,16.211203,1.397462,-32.875904,16.168003,1.999471,-32.253864,16.206772
3,0.884625,-33.180893,16.211203,-0.312822,-33.314465,16.192003,0.379271,-33.272232,15.636031
3,-0.312822,-33.314465,16.192003,-0.274622,-33.308872,15.098618,0.379271,-33.272232,15.636031
3,1.397462,-32.875904,16.168003,0.884625,-33.180893,16.211203,0.379271,-33.272232,15.636031
3,1.999471,-32.253864,16.206772,1.397462,-32.875904,16.168003,1.544715,-32.762794,15.104002
3,2.250452,-30.049055,16.168003,2.379145,-31.271448,16.168003,2.274497,-30.148289,15.058707
3,2.250452,-30.049055,16.168003,2.274497,-30.148289,15.058707,2.059004,-29.715778,15.104002
3,1.468142,-29.014038,16.168003,2.250452,-30.049055,16.168003,2.059004,-29.715778,15.104002
3,1.468142,-29.014038,16.168003,2.059004,-29.715778,15.104002,1.461644,-29.009863,15.104002
3,0.605607,-28.603325,16.200729,1.468142,-29.014038,16.168003,0.625975,-28.618261,15.072183
3,-0.227577,-28.527624,16.173542,0.605607,-28.603325,16.200729,0.625975,-28.618261,15.072183
3,-0.227577,-28.527624,16.173542,0.625975,-28.618261,15.072183,0.010167,-28.537401,15.094002
3,-0.227577,-28.527624,16.173542,0.010167,-28.537401,15.094002,-0.920813,-28.706711,15.104002
3,-1.052471,-28.773819,16.213003,-0.227577,-28.527624,16.173542,-0.920813,-28.706711,15.104002
3,-2.194098,-29.953100,16.168003,-1.686219,-29.244238,16.192003,-2.142006,-29.867722,15.058707
3,-2.194098,-29.953100,16.168003,-2.142006,-29.867722,15.058707,-2.294151,-30.325720,15.104002
3,-2.383847,-31.118301,16.168003,-2.194098,-29.953100,16.168003,-2.294151,-30.325720,15.104002
3,-2.054795,-32.138969,16.192003,-2.383847,-31.118301,16.168003,-2.376425,-31.256279,15.104002
3,-2.054795,-32.138969,16.192003,-2.376425,-31.256279,15.104002,-1.981791,-32.255657,15.066309
3,-1.463106,-32.835201,16.196802,-2.054795,-32.138969,16.192003,-1.981791,-32.255657,15.066309
3,-1.463106,-32.835201,16.196802,-1.981791,-32.255657,15.066309,-1.659576,-32.618488,15.104002
3,-1.463106,-32.835201,16.196802,-1.659576,-32.618488,15.104002,-1.044351,-33.073124,15.062001
3,-0.312822,-33.314465,16.192003,-1.463106,-32.835201,16.196802,-1.044351,-33.073124,15.062001
3,-0.312822,-33.314465,16.192003,-1.044351,-33.073124,15.062001,-0.274622,-33.308872,15.098618
3,-0.546879,-32.758289,17.020967,-1.109484,-32.923954,16.240011,0.147660,-33.191971,16.241798
3,-0.546879,-32.758289,17.020967,0.147660,-33.191971,16.241798,0.034384,-32.773609,17.098730
3,-1.068151,-32.601482,16.921448,-1.109484,-32.923954,16.240011,-0.546879,-32.758289,17.020967
3,0.147660,-33.191971,16.241798,0.648339,-32.745079,17.002222,0.034384,-32.773609,17.098730
3,0.648339,-32.745079,17.002222,0.147660,-33.191971,16.241798,1.132352,-32.911167,16.240000
3,0.648339,-32.745079,17.002222,1.132352,-32.911167,16.240000,1.131014,-32.724285,16.705183
3,0.147660,-33.191971,16.241798,0.884625,-33.180893,16.211203,1.132352,-32.911167,16.240000
3,1.132352,-32.911167,16.240000,0.884625,-33.180893,16.211203,1.999471,-32.253864,16.206772
3,1.132352,-32.911167,16.240000,1.999471,-32.253864,16.206772,1.821560,-32.301834,16.241222
3,1.821560,-32.301834,16.241222,1.999471,-32.253864,16.206772,2.418340,-31.179451,16.240002
3,1.821560,-32.301834,16.241222,2.418340,-31.179451,16.240002,2.274294,-31.115131,16.239958
3,2.274294,-31.115131,16.239958,2.418340,-31.179451,16.240002,2.225658,-29.943636,16.240002
3,2.274294,-31.115131,16.239958,2.225658,-29.943636,16.240002,2.156789,-30.134491,16.243824
3,2.156789,-30.134491,16.243824,2.225658,-29.943636,16.240002,1.708486,-29.412102,16.246464
3,1.708486,-29.412102,16.246464,2.225658,-29.943636,16.240002,1.439573,-28.964167,16.240002
3,1.708486,-29.412102,16.246464,1.439573,-28.964167,16.240002,1.126795,-28.921207,16.239983
3,1.124006,-29.112141,16.693748,1.126795,-28.921207,16.239983,0.564743,-29.086088,17.021343
3,1.177296,-30.933920,17.711826,1.117219,-31.433287,17.679710,1.141665,-31.966499,17.449900
3,1.141665,-31.966499,17.449900,1.117289,-32.424679,17.112347,1.131014,-32.724285,16.705183
3,1.126795,-28.921207,16.239983,1.124006,-29.112141,16.693748,1.138940,-29.400681,17.076111
3,1.708486,-29.412102,16.246464,1.126795,-28.921207,16.239983,1.138940,-29.400681,17.076111
3,2.156789,-30.134491,16.243824,1.708486,-29.412102,16.246464,1.910944,-30.168556,16.853987
3,2.274294,-31.115131,16.239958,2.156789,-30.134491,16.243824,1.910944,-30.168556,16.853987
3,2.274294,-31.115131,16.239958,1.910944,-30.168556,16.853987,2.049269,-31.413349,16.730600
3,2.049269,-31.413349,16.730600,1.821560,-32.301834,16.241222,2.274294,-31.115131,16.239958
3,1.821560,-32.301834,16.241222,2.049269,-31.413349,16.730600,1.693199,-31.771990,17.071793
3,1.131014,-32.724285,16.705183,1.132352,-32.911167,16.240000,1.821560,-32.301834,16.241222
3,1.131014,-32.724285,16.705183,1.821560,-32.301834,16.241222,1.693199,-31.771990,17.071793
3,1.131014,-32.724285,16.705183,1.693199,-31.771990,17.071793,1.141665,-31.966499,17.449900
3,1.693199,-31.771990,17.071793,2.049269,-31.413349,16.730600,1.674840,-30.715881,17.286480
3,1.674840,-30.715881,17.286480,2.049269,-31.413349,16.730600,1.910944,-30.168556,16.853987
3,1.174943,-30.105350,17.571930,1.910944,-30.168556,16.853987,1.138940,-29.400681,17.076111
3,1.174943,-30.105350,17.571930,1.674840,-30.715881,17.286480,1.910944,-30.168556,16.853987
3,1.177296,-30.933920,17.711826,1.674840,-30.715881,17.286480,1.174943,-30.105350,17.571930
3,1.177296,-30.933920,17.711826,1.693199,-31.771990,17.071793,1.674840,-30.715881,17.286480
3,1.141665,-31.966499,17.449900,1.693199,-31.771990,17.071793,1.177296,-30.933920,17.711826
3,1.138940,-29.400681,17.076111,1.910944,-30.168556,16.853987,1.708486,-29.412102,16.246464
3,1.174943,-30.105350,17.571930,1.138940,-29.400681,17.076111,1.086350,-30.122433,17.591890
3,1.075601,-30.929171,17.764473,1.177296,-30.933920,17.711826,1.174943,-30.105350,17.571930
3,1.075601,-30.929171,17.764473,1.174943,-30.105350,17.571930,1.086350,-30.122433,17.591890
3,1.117219,-31.433287,17.679710,1.177296,-30.933920,17.711826,1.075601,-30.929171,17.764473
3,0.564743,-29.086088,17.021343,1.138940,-29.400681,17.076111,1.124006,-29.112141,16.693748
3,0.626926,-30.053812,17.745262,1.086350,-30.122433,17.591890,1.138940,-29.400681,17.076111
3,0.626926,-30.053812,17.745262,1.138940,-29.400681,17.076111,0.564743,-29.086088,17.021343
3,1.075601,-30.929171,17.764473,1.086350,-30.122433,17.591890,0.626926,-30.053812,17.745262
3,0.625688,-31.801315,17.740940,1.117219,-31.433287,17.679710,1.075601,-30.929171,17.764473
3,0.625688,-31.801315,17.740940,1.141665,-31.966499,17.449900,1.117219,-31.433287,17.679710
3,0.648339,-32.745079,17.002222,1.117289,-32.424679,17.112347,1.141665,-31.966499,17.449900
3,0.648339,-32.745079,17.002222,1.141665,-31.966499,17.449900,0.625688,-31.801315,17.740940
3,0.648339,-32.745079,17.002222,1.131014,-32.724285,16.705183,1.117289,-32.424679,17.112347
3,0.034384,-32.773609,17.098730,0.648339,-32.745079,17.002222,0.625688,-31.801315,17.740940
3,0.034384,-32.773609,17.098730,0.625688,-31.801315,17.740940,0.007917,-31.827223,17.821459
3,0.007917,-31.827223,17.821459,0.625688,-31.801315,17.740940,1.075601,-30.929171,17.764473
3,0.007917,-31.827223,17.821459,1.075601,-30.929171,17.764473,-0.298828,-30.919849,17.981335
3,-0.298828,-30.919849,17.981335,1.075601,-30.929171,17.764473,0.626926,-30.053812,17.745262
3,-0.298828,-30.919849,17.981335,0.626926,-30.053812,17.745262,0.007073,-30.015577,17.820650
3,0.007073,-30.015577,17.820650,0.626926,-30.053812,17.745262,0.564743,-29.086088,17.021343
3,0.007073,-30.015577,17.820650,0.564743,-29.086088,17.021343,-0.018753,-29.068563,17.096712
3,0.564743,-29.086088,17.021343,1.126795,-28.921207,16.239983,0.007531,-28.655890,16.240099
3,0.564743,-29.086088,17.021343,0.007531,-28.655890,16.240099,-0.018753,-29.068563,17.096712
3,1.126795,-28.921207,16.239983,0.605607,-28.603325,16.200729,0.007531,-28.655890,16.240099
3,1.126795,-28.921207,16.239983,1.439573,-28.964167,16.240002,0.605607,-28.603325,16.200729
3,-1.052471,-28.773819,16.213003,0.007531,-28.655890,16.240099,0.605607,-28.603325,16.200729
3,-1.052471,-28.773819,16.213003,-1.108247,-28.909536,16.241907,0.007531,-28.655890,16.240099
3,-0.630028,-29.098431,17.002043,-1.108247,-28.909536,16.241907,-1.130635,-29.222528,16.866541
3,0.007531,-28.655890,16.240099,-1.108247,-28.909536,16.241907,-0.630028,-29.098431,17.002043
3,0.007531,-28.655890,16.240099,-0.630028,-29.098431,17.002043,-0.018753,-29.068563,17.096712
3,-0.607902,-30.042721,17.740959,0.007073,-30.015577,17.820650,-0.018753,-29.068563,17.096712
3,-0.607902,-30.042721,17.740959,-0.018753,-29.068563,17.096712,-0.630028,-29.098431,17.002043
3,-0.298828,-30.919849,17.981335,0.007073,-30.015577,17.820650,-0.607902,-30.042721,17.740959
3,-0.608933,-31.790762,17.745165,0.007917,-31.827223,17.821459,-0.298828,-30.919849,17.981335
3,-0.546879,-32.758289,17.020967,0.034384,-32.773609,17.098730,0.007917,-31.827223,17.821459
3,-0.546879,-32.758289,17.020967,0.007917,-31.827223,17.821459,-0.608933,-31.790762,17.745165
3,-1.068151,-32.601482,16.921448,-0.546879,-32.758289,17.020967,-0.608933,-31.790762,17.745165
3,-1.068151,-32.601482,16.921448,-0.608933,-31.790762,17.745165,-1.068143,-31.771502,17.578783
3,-1.068143,-31.771502,17.578783,-0.608933,-31.790762,17.745165,-0.298828,-30.919849,17.981335
3,-1.068143,-31.771502,17.578783,-0.298828,-30.919849,17.981335,-1.068188,-30.685665,17.743368
3,-1.068188,-30.685665,17.743368,-0.298828,-30.919849,17.981335,-0.607902,-30.042721,17.740959
3,-1.068188,-30.685665,17.743368,-0.607902,-30.042721,17.740959,-1.068170,-29.663441,17.341808
3,-1.068170,-29.663441,17.341808,-0.607902,-30.042721,17.740959,-0.630028,-29.098431,17.002043
3,-1.068170,-29.663441,17.341808,-0.630028,-29.098431,17.002043,-1.130635,-29.222528,16.866541
3,-1.686219,-29.244238,16.192003,-1.108247,-28.909536,16.241907,-1.052471,-28.773819,16.213003
3,-1.160559,-30.083565,17.547449,-1.068170,-29.663441,17.341808,-1.130635,-29.222528,16.866541
3,-1.160559,-30.083565,17.547449,-1.068188,-30.685665,17.743368,-1.068170,-29.663441,17.341808
3,-1.160561,-31.151154,17.710556,-1.068188,-30.685665,17.743368,-1.160559,-30.083565,17.547449
3,-1.052471,-28.773819,16.213003,0.605607,-28.603325,16.200729,-0.227577,-28.527624,16.173542
3,-1.659861,-29.897146,16.944685,-1.130635,-29.222528,16.866541,-1.712821,-29.438086,16.244854
3,-1.659861,-29.897146,16.944685,-1.160559,-30.083565,17.547449,-1.130635,-29.222528,16.866541
3,-1.659841,-30.691862,17.282087,-1.160559,-30.083565,17.547449,-1.659861,-29.897146,16.944685
3,-1.659841,-30.691862,17.282087,-1.160561,-31.151154,17.710556,-1.160559,-30.083565,17.547449
3,-1.658871,-31.727901,17.113379,-1.160561,-31.151154,17.710556,-1.659841,-30.691862,17.282087
3,-1.658871,-31.727901,17.113379,-1.160391,-31.892319,17.465965,-1.160561,-31.151154,17.710556
3,-1.658871,-31.727901,17.113379,-1.159685,-32.582268,16.910316,-1.160391,-31.892319,17.465965
3,-1.890711,-32.207275,16.244139,-1.159685,-32.582268,16.910316,-1.658871,-31.727901,17.113379
3,-1.890711,-32.207275,16.244139,-1.658871,-31.727901,17.113379,-2.039962,-31.054554,16.819231
3,-2.039962,-31.054554,16.819231,-1.658871,-31.727901,17.113379,-1.659841,-30.691862,17.282087
3,-2.039962,-31.054554,16.819231,-1.659841,-30.691862,17.282087,-1.659861,-29.897146,16.944685
3,-2.039962,-31.054554,16.819231,-1.659861,-29.897146,16.944685,-2.104585,-30.051210,16.247456
3,-1.160547,-30.693863,13.563476,-1.068186,-31.158010,13.530625,-1.160500,-31.764053,13.727897
3,-1.160547,-30.693863,13.563476,-1.068181,-30.075432,13.694516,-1.068186,-31.158010,13.530625
3,-1.160621,-29.685547,13.956485,-1.068181,-30.075432,13.694516,-1.160547,-30.693863,13.563476
3,-1.160621,-29.685547,13.956485,-1.068266,-29.247553,14.346536,-1.068181,-30.075432,13.694516
3,-1.160766,-29.123486,14.597387,-1.068266,-29.247553,14.346536,-1.160621,-29.685547,13.956485
3,-1.160766,-29.123486,14.597387,-1.105629,-28.906792,15.034012,-1.068266,-29.247553,14.346536
3,-1.697274,-31.784969,14.228456,-1.160500,-31.764053,13.727897,-1.130563,-32.624203,14.409968
3,-1.679458,-30.512474,14.022662,-1.160547,-30.693863,13.563476,-1.160500,-31.764053,13.727897
3,-1.679458,-30.512474,14.022662,-1.160500,-31.764053,13.727897,-1.697274,-31.784969,14.228456
3,-1.679458,-30.512474,14.022662,-1.160621,-29.685547,13.956485,-1.160547,-30.693863,13.563476
3,-1.922070,-30.153048,14.485594,-1.160621,-29.685547,13.956485,-1.679458,-30.512474,14.022662
3,-1.677555,-29.398550,15.027932,-1.160766,-29.123486,14.597387,-1.160621,-29.685547,13.956485
3,-1.677555,-29.398550,15.027932,-1.160621,-29.685547,13.956485,-1.922070,-30.153048,14.485594
3,-1.677555,-29.398550,15.027932,-1.105629,-28.906792,15.034012,-1.160766,-29.123486,14.597387
3,-1.677555,-29.398550,15.027932,-2.154603,-30.168135,15.032195,-2.142006,-29.867722,15.058707
3,-1.922070,-30.153048,14.485594,-2.154603,-30.168135,15.032195,-1.677555,-29.398550,15.027932
3,-1.922070,-30.153048,14.485594,-1.679458,-30.512474,14.022662,-2.049559,-31.350359,14.549771
3,-2.049559,-31.350359,14.549771,-1.679458,-30.512474,14.022662,-1.697274,-31.784969,14.228456
3,-1.697274,-31.784969,14.228456,-1.807541,-32.300209,15.032662,-2.049559,-31.350359,14.549771
3,-1.697274,-31.784969,14.228456,-1.130563,-32.624203,14.409968,-1.807541,-32.300209,15.032662
3,-1.130563,-32.624203,14.409968,-1.115276,-32.911247,15.034001,-1.807541,-32.300209,15.032662
3,-1.807541,-32.300209,15.032662,-1.115276,-32.911247,15.034001,-1.981791,-32.255657,15.066309
3,-1.981791,-32.255657,15.066309,-1.115276,-32.911247,15.034001,-1.044351,-33.073124,15.062001
